[4.5664339891175, 3.18756458661653, ., ., .]
[7.8641464213262, 3.31378436436646, ., ., .]
[13.8564869263785, 3.749934926211, .6, -2.53216534127863, .]
[.36424552262963, .292587642394747, ., ., .]
[-.2397452741212296, .2385342732899138, ., ., .]
[-.22676669157962154, .241222987283355, ., -.73338734469971766, .]
[23.189387413695, 3.729122935668, 1.2, -.46548197369643, 2.]
[8.515965595427, 3.468929663642296, ., ., .]
[.268215775117985, .15117913142422, ., .84832338114894, .]
[-.27942852392518, .21931923253913637, ., ., .]
[37.2352416477, 4.889785511152, 1.2, -2.5361128414926, 2.]
[14.989869591811742, 3.877464961851449, 2.4, -2.377933995776872, .]
[.3473885291623534, .28522313368669816, ., -.2892528841366474, .]
[.1954776568184, .2364592278986518, ., .27571496466788, .]
[22.4736445765588, 3.95916816184615, 1.7999999999999998, -1.287932279584, .]
[5.929441595641765, 3.3755316387368217, ., ., .]
[.1526693784637795, .2654618295392217, ., .3599944788974, .]
[.335417412673747, .2865945292655856, ., ., .]
[3.218268658483588, 4.24853912471772, 2.4, -3.728622445394, .]
[.145188296965977, .525446994782281, ., .4477374328545644, .]
[8.9326646377216, 1.1771188797767727, .6, -.2294424845784546, 12.]
[-.161388766439211, .3466818622236866, ., -6.63981599787838e-5, -1.]
[7.79527763714449, .828444332152136, .6, -.1512413323164, 12.]
[-.92139992152556, .4729428941173, ., -3.318864122497176e-5, -1.]
[11.69741712717871, 1.4747815325157, 2.4, -.2814437224714463, 1.]
[.12775312364848157, .9999164112277, ., -.19992586727, -1.]
[5.41872858119875, 3.737939515956847, .6, -.113992676261694, .]
[2.722531513, 3.98266588961186, 1.2, -4.49199893894672, .]
[17.8156262484967, 3.82859922323865, .6, -1.9372696362696, .]
[.1281631235364836, .72572396616686, ., -.581548875589516, .]
[.374985576658231, .1945539383184833, ., -.18739496673348, .]
[.4811334247395, .253793717164236, ., .314988999726995, .]
[7.91614677629978, 3.5525914388182893, ., ., .]
[-.74933886267555, .3765527765616883, ., ., .]
[23.53455383633393, 4.25878968276964, 2.4, -2.6289135161656954, .]
[-.8863797195584, .723181973332114, ., -.2969928827215816, .]
[9.433952694445, 3.8183555787135113, 1.7999999999999998, -.9427557845352796, .]
[4.54691925141, 3.28498762818916, 4.8, -.164354436512451, .]
[-.555574293135946, .287977947133716, ., -.25655374718584586, .]
[4.634728435352358, 3.6658332689321, ., ., .]
[-.21576293658297, .113137938331996, ., .2215128359252654, .]
[.156499883258171, .375575679456, ., ., .]
[6.493124579378168, 3.52163132514452, ., ., .]
[.12839934288735, .658938467146537, ., ., .]
[23.23237474651525, 3.94734296835184, .6, -1.76523983142828, .]
[.37793847516544, .2382448355136228, ., .182253864822314, .]
[15.382351577431, 3.51872436357986, 1.7999999999999998, -.154358418844755, 12.]
[-.5467513432841416, .46251373431876, ., -.2335133783646373, -1.]
[4.8414457975173235, 3.254181933832, ., ., .]
[6.811499722185, 3.45443519641558, ., ., .]
[-.35863159845834, .3644396988619667, ., ., .]
[.38844155194616, .37442663581473, ., ., .]
[5.681517338689198, 3.2938591642811, ., ., .]
[.2621951682972673, .289618758587224, ., ., .]
[23.7136446233, 3.98375586984283, 3., -.134476645322995, .]
[-.111387811783182, .24832658955766243, ., -.325792379167694, .]
[7.8584684445, 3.5836967391692167, .6, .28777572651466, .]
[.2287973787878657, .1969682128168787, ., -.2942415496885286, .]
[1.77167694516, 3.5356141789175, ., ., .]
[8.4148941974651, 3.5182367165566, .6, -6.778881273628516, .]
[.1746824284858826, .2336182498682753, ., ., .]
[.259199648188623, .2582631128298845, ., -.2527788994586333, .]
[11.43725153741, 3.914536784337996, .6, -1.899118233322, .]
[-.368326123566859, .225342689952561, ., -.3579991573599365, .]
[17.36519875274445, 4.29952558449753, .6, -1.41491985664883, 2.]
[-.13569971238557, .2357442394756645, ., -.18994784634956, .]
[1.57794642648468, 4.778724932193, .6, -2.7481558468531557, .]
[-.1775191736542, .16621632886253, ., .141588531865326, .]
[4.399424389823, 3.482624149189498, 1.2, -.75432356532676, .]
[6.5348176573943, 3.7139927573863, ., ., .]
[-.1426682765392491, .2642127626691126, ., .35436295873652, .]
[.21794274785534584, .2539829811319585, ., ., .]
[11.311945471131935, 1.96148986114348, .6, -.541837643475, -8.]
[-.234211445347, .25578944154293, ., -.2335133783646373, 1.]
[2.32581918863615, 3.457611642737323, ., ., .]
[.2279633221917776, .13729767817833424, ., ., .]
[16.395129724425363, 3.6799889179164, 3., -3.2152447462741, .]
[-.28161674865918192, .23526767264237, ., -.5424677391893, .]
[1.8863859716594, 1.639636738543624, 1.2, -.38897621314134, -1.]
[-.597262989593435, .2989742641877, ., -3.318864122497176e-5, 1.]
[16.2912319845428, 3.82561944955476, 1.7999999999999998, -3.229943983446, .]
[.81753413796392, .45458625848683, ., .128977517935565, .]
[14.351521853123984, 3.874818516321181, 3., -.183524746971164, 5.]
[.2696316989843265, .18412266814887, ., -.658781879855445, .]
[6.53519141475265, 3.5775473461684366, ., ., .]
[-.916643292819233, .1432218453399176, ., ., .]
[1.57352362129572, 3.897894914527263, 1.2, -.932949156495987, 2.]
[.4495771825563615, .3221886981331365, ., -.1141965761253483, .]
[7.4136561884677254, 3.4919924211666, ., ., .]
[.4147314123793, .2397251158473587, ., ., .]
[9.92937831264937, 2.269622551864325, .6, -.7459826432625722, 12.]
[.14351248251276, .26283731274222, ., -.2335133783646373, -1.]
[15.6738837893383, 3.24484593839138, 1.2, -.615424447541783, -8.]
[.75781589669834, .377661447332113, ., -.1329821332832373, 1.]
[17.79293277833412, 3.8214371927822155, 1.2, -1.2347268881438, .]
[-.292192439676624, .1486633374381568, ., -.331958149952734, .]
[9.33188666199876, 4.14217414672383, 1.2, -1.724933478196886, .]
[.24136738113546, .398556136966361, ., -.8857617789815963, .]
[4.32313751529155, 3.25326427676226, ., ., .]
[-.13967848724434951, .225241154716916, ., ., .]
[6.6627476473957294, 3.7528477741221944, ., ., .]
[-.214429785522866, .3128445155354195, ., ., .]
[1.586152294433229, 3.572564382599423, ., ., .]
[.33493621785393897, .6483512617979, ., ., .]
[28.37789584737597, 4.21444734893498, 2.4, -.5138757396616854, .]
[.2663388117319927, .1696329933567813, ., -.61128546839796, .]
[6.31495864989495, 3.512143467228456, ., ., .]
[-.194696636285746, .6887961698531, ., ., .]
[5.832395257967232, 3.56673267346747, ., ., .]
[.22736368371617226, .1482633723817413, ., ., .]
[5.34611746189655, 3.5693398255764, ., ., .]
[.48346968875742, .216752778957333, ., ., .]
[1.662141145268334, 3.8577884696521285, 1.2, -.3529871418556, .]
[.643542628828435, .3845192856939, ., .5426175393136, .]
[9.45474492861274, 3.529646149339445, 1.2, -.214174462337352, .]
[-.435579434681, .127142489422637, ., -.3954896162586, .]
[7.4168485987481, 3.12814777865194, ., ., .]
[.993196832422717, .21744317698911, ., ., .]
[7.4765947959862, 3.5146721599277, ., ., .]
[.168464255123441, .3117978213495195, ., ., .]
[18.872382876491834, 4.2751598526866, 1.7999999999999998, -7.99442327472, .]
[.69184695662354, .3954393168351935, ., -.29944249866294986, .]
[18.91684474415571, 1.45268612975681, .6, -.85527444594357, 12.]
[.2427247314376957, .17316113636294, ., -.166398597517823, -1.]
[5.691473656829724, 3.725211552684945, ., ., .]
[.754988947823342, .22583234857645, ., ., .]
